resp_lat_mean,resp_lat_std,resp_lat_min,resp_lat_max,resp_lat_med,resp_lat_n,resp_lat_cv,overlap_ratio,interrupted_n,stop_delay_mean,stop_delay_std,stop_delay_min,stop_delay_max,stop_delay_med,stop_delay_n,silence_broken_by_caller,gap_mean,gap_std,gap_min,gap_max,gap_med,gap_n,caller_turn_mean,caller_turn_std,caller_turn_min,caller_turn_max,caller_turn_med,caller_turn_n,caller_turns,agent_turns,turn_ratio,dur,caller_turns_per_min,agent_turns_per_min,interrupted_n_per_min,silence_broken_by_caller_per_min,gap_n_per_min,resp_lat_n_per_min,anon_id,y,split
3.2225,2.976775730551429,0.1599999999999966,9.560000000000002,1.5600000000000023,16.0,0.9237470308159498,0.07163742690058464,1.0,1.1199999999999974,0.0,1.1199999999999974,1.1199999999999974,1.1199999999999974,1.0,8.0,2.34,1.488115885571044,1.1799999999999997,7.0,1.7200000000000042,18.0,3.2188235294117673,2.745610148310423,0.33999999999999986,10.620000000000001,2.84,17.0,17.0,19.0,0.8947367950138528,152.0,6.710526315789474,7.5,0.39473684210526316,3.1578947368421053,7.105263157894737,6.315789473684211,call_4ac92327c83b,0,train
4.1228571428571446,2.169277129669264,2.3200000000000003,9.939999999999998,3.0900000000000034,14.0,0.5261585663400858,0.014904187366926959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.5000000000000013,0.5301720031661211,1.6400000000000006,3.200000000000003,2.4200000000000017,17.0,1.409,1.3531958468750933,0.2600000000000051,4.659999999999997,0.9199999999999982,20.0,20.0,18.0,1.1111110493827194,165.0,7.2727272727272725,6.545454545454546,0.0,2.909090909090909,6.181818181818182,5.090909090909091,call_4affad158a4c,1,val
3.7106666666666674,2.147294318180182,0.5,9.400000000000006,3.3999999999999773,15.0,0.5786813886540044,0.096083026447941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.1703225806451614,2.5187804061988808,1.1400000000000006,13.759999999999991,2.220000000000013,31.0,1.4223809523809536,2.0910612588369144,0.21999999999999886,12.460000000000008,0.7599999999999909,42.0,42.0,16.0,2.62499983593751,213.0,11.830985915492958,4.507042253521127,0.0,6.19718309859155,8.732394366197184,4.225352112676057,call_4b1bec58d02d,1,train
2.8115789473684227,2.34281266667562,0.44000000000000483,9.200000000000003,1.9599999999999937,19.0,0.8332726475974624,0.1526616805983282,1.0,3.1600000000000037,0.0,3.1600000000000037,3.1600000000000037,3.1600000000000037,1.0,6.0,1.7239999999999993,0.6634133955033867,1.0199999999999996,3.1599999999999966,1.539999999999992,15.0,2.674117647058823,2.506741636710491,0.2400000000000091,8.26,1.539999999999992,17.0,17.0,20.0,0.8499999575000021,151.0,6.754966887417218,7.9470198675496695,0.3973509933774835,2.384105960264901,5.960264900662252,7.549668874172186,call_4baef170cf46,0,train
2.7553846153846147,2.6181279729685163,0.8999999999999915,9.739999999999995,1.3200000000000003,13.0,0.9501856866604353,0.09425287356321857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.911666666666667,1.6984396433851325,1.0200000000000031,7.239999999999995,1.28,12.0,3.107142857142857,3.353101823198141,0.3400000000000034,10.680000000000007,1.6699999999999984,14.0,14.0,14.0,0.9999999285714337,130.0,6.461538461538462,6.461538461538462,0.0,2.307692307692308,5.538461538461539,6.0,call_4c278007298d,0,train
4.152941176470588,2.76117571868959,1.6399999999999935,8.740000000000009,2.059999999999988,17.0,0.6648721800976767,0.032907991940899606,1.0,0.23999999999999488,0.0,0.23999999999999488,0.23999999999999488,0.23999999999999488,1.0,10.0,2.1019047619047595,0.9566589632058468,1.0399999999999991,4.059999999999999,1.7600000000000051,21.0,1.8612499999999992,1.244818636388451,0.21999999999999886,4.400000000000006,1.8999999999999986,16.0,16.0,22.0,0.7272726942148775,154.0,6.233766233766233,8.571428571428571,0.3896103896103896,3.8961038961038956,8.181818181818182,6.623376623376623,call_4c8c40f7c2fd,0,train
3.0630769230769244,1.896325940076209,0.7800000000000011,8.0,2.3799999999999955,13.0,0.6190916417076686,0.10431985294117634,1.0,4.3799999999999955,0.0,4.3799999999999955,4.3799999999999955,4.3799999999999955,1.0,6.0,1.9866666666666666,1.1175846972626087,1.0600000000000023,5.719999999999999,1.8200000000000003,15.0,3.347692307692306,2.387010211850651,0.20000000000000284,7.420000000000002,2.1400000000000006,13.0,13.0,17.0,0.7647058373702448,141.0,5.531914893617021,7.234042553191489,0.425531914893617,2.553191489361702,6.382978723404255,5.531914893617021,call_4cd5b14fbe3c,1,train
4.006666666666667,2.104416519819423,0.37999999999999545,9.02,3.440000000000005,15.0,0.5252286176183374,0.04220314735336157,2.0,0.4899999999999949,0.46999999999999886,0.01999999999999602,0.9599999999999937,0.4899999999999949,2.0,7.0,2.6466666666666687,1.1259761197388782,1.2399999999999949,4.859999999999999,2.5799999999999983,15.0,3.106666666666665,2.121802169016813,0.1999999999999993,6.260000000000005,2.519999999999996,9.0,9.0,22.0,0.4090908904958686,151.0,3.576158940397351,8.741721854304636,0.794701986754967,2.781456953642384,5.960264900662252,5.960264900662252,call_4d8129939686,1,train
3.3909090909090893,3.0816331400602106,0.7999999999999972,9.659999999999997,1.5799999999999983,11.0,0.9087923470226947,0.09299516908212539,2.0,0.28000000000000114,0.0799999999999983,0.20000000000000284,0.35999999999999943,0.28000000000000114,2.0,5.0,1.5149999999999995,0.5297876933262988,1.039999999999992,3.0600000000000023,1.4199999999999946,12.0,2.5476923076923077,2.1640210216743565,0.23999999999999488,7.700000000000003,1.9600000000000009,13.0,13.0,16.0,0.8124999492187531,100.0,7.8,9.6,1.2,3.0,7.199999999999999,6.6,call_4e60206f7e8a,0,train
4.784444444444445,2.423858774356438,2.260000000000005,9.46,4.0600000000000005,18.0,0.5066122714746283,0.03358868591632277,2.0,0.8499999999999979,0.5500000000000007,0.29999999999999716,1.3999999999999986,0.8499999999999979,2.0,9.0,2.512500000000002,1.1254304731968126,1.4200000000000017,5.88000000000001,2.3099999999999987,16.0,2.610769230769228,2.3777120920959747,0.47999999999998977,8.540000000000001,1.6800000000000068,13.0,13.0,20.0,0.6499999675000016,136.0,5.735294117647059,8.823529411764707,0.8823529411764706,3.9705882352941178,7.0588235294117645,7.9411764705882355,call_4e9cec0da4ea,1,train
1.8227272727272708,2.1980511653780574,0.09999999999999432,9.54,1.0399999999999987,22.0,1.2059126959660351,0.3461134453781515,12.0,1.3583333333333305,1.3322777071199825,0.060000000000002274,4.219999999999999,0.9299999999999997,12.0,10.0,2.317647058823529,1.2979781989094765,1.0799999999999983,5.260000000000002,1.8400000000000034,17.0,2.1155555555555567,2.9998337402489152,0.20000000000001705,12.299999999999997,0.8599999999999994,36.0,36.0,25.0,1.4399999424000023,152.0,14.210526315789474,9.868421052631579,4.736842105263158,3.947368421052632,6.710526315789474,8.68421052631579,call_4f0dad5104b3,0,train
1.5654545454545472,1.4023121403036394,0.0799999999999983,5.640000000000001,1.1799999999999997,11.0,0.8957853478339832,0.1331981068289381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.6866666666666668,0.700222186960045,1.0200000000000102,3.8799999999999955,1.4800000000000004,18.0,1.3445454545454545,1.3221185728447973,0.21999999999999886,4.6200000000000045,0.6300000000000003,22.0,22.0,16.0,1.3749999140625053,132.0,10.0,7.2727272727272725,0.0,4.090909090909091,8.181818181818182,5.0,call_51851f91f064,0,train
2.993999999999997,2.6824175663009666,0.40000000000000213,9.480000000000004,1.6899999999999835,20.0,0.8959307516266591,0.10342823939570185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.521904761904761,2.726077976468544,1.0399999999999991,12.079999999999984,1.3400000000000034,21.0,1.7210000000000025,1.3590507716785238,0.29999999999999716,5.019999999999996,1.3900000000000006,20.0,20.0,22.0,0.9090908677685968,164.0,7.317073170731708,8.048780487804878,0.0,3.292682926829268,7.682926829268292,7.317073170731708,call_5273f6be303c,0,train
3.914666666666665,2.608922808789522,1.7999999999999972,8.83999999999999,2.539999999999999,15.0,0.6664480949441659,0.04552758435993557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0447058823529405,0.41628776312798815,1.5800000000000018,3.1200000000000045,1.9200000000000017,17.0,3.3945454545454576,2.010772640447013,0.5200000000000031,6.82,2.5999999999999943,11.0,11.0,18.0,0.6111110771604957,146.0,4.52054794520548,7.397260273972603,0.0,2.8767123287671237,6.986301369863014,6.164383561643836,call_52ba7c3bd761,1,train
4.516666666666666,1.7336057478241362,2.4399999999999977,8.620000000000001,4.040000000000002,12.0,0.38382406583027395,0.046387520525451385,1.0,0.1599999999999966,0.0,0.1599999999999966,0.1599999999999966,0.1599999999999966,1.0,7.0,3.043076923076924,0.9347923225992668,1.8200000000000003,4.780000000000001,2.680000000000007,13.0,1.9487999999999994,1.6172676216384225,0.3400000000000034,7.299999999999997,1.1799999999999997,25.0,25.0,20.0,1.249999937500003,164.0,9.146341463414634,7.317073170731708,0.36585365853658536,2.5609756097560976,4.7560975609756095,4.390243902439025,call_52bfee0220ab,1,train
3.381333333333333,1.5223922694963412,2.0,7.34,2.8799999999999955,15.0,0.45023417367769153,0.0768614891913529,2.0,2.490000000000002,0.7100000000000009,1.7800000000000011,3.200000000000003,2.490000000000002,2.0,10.0,2.272222222222222,0.821817467943633,1.0799999999999983,4.560000000000002,2.210000000000001,18.0,2.27090909090909,1.5091807202190854,0.3199999999999932,4.219999999999999,1.8599999999999994,11.0,11.0,19.0,0.5789473379501401,124.0,5.32258064516129,9.193548387096774,0.9677419354838709,4.838709677419354,8.709677419354838,7.258064516129031,call_54a09817b7e2,1,train
2.3447058823529394,1.7199935623923943,0.6999999999999886,5.579999999999998,1.2800000000000011,17.0,0.7335644277490079,0.12382234185733534,3.0,0.4799999999999969,0.3676955262170042,0.03999999999999915,0.9399999999999977,0.45999999999999375,3.0,8.0,1.6299999999999994,1.3232589639652141,1.019999999999996,6.320000000000007,1.2199999999999989,14.0,1.9813333333333325,1.9615975348906016,0.19999999999998863,7.119999999999997,1.2399999999999949,15.0,15.0,19.0,0.7894736426592819,124.0,7.258064516129031,9.193548387096774,1.4516129032258063,3.8709677419354835,6.774193548387096,8.225806451612902,call_565b6523733e,0,train
3.063333333333333,2.931850003742422,0.10000000000000853,9.439999999999998,1.7200000000000006,18.0,0.957078034819713,0.07488050982474788,4.0,0.9049999999999976,1.3840068641448273,0.04000000000000625,3.299999999999997,0.13999999999999346,4.0,10.0,2.3768421052631563,1.1752224991199212,1.1599999999999966,4.699999999999989,1.8200000000000003,19.0,1.6373913043478272,1.5893045167245043,0.240000000000002,5.619999999999999,0.9400000000000013,23.0,23.0,19.0,1.2105262520775657,154.0,8.96103896103896,7.402597402597402,1.5584415584415583,3.8961038961038956,7.402597402597402,7.012987012987012,call_568b5e814bc3,0,train
3.9563636363636348,2.553056181866861,0.620000000000001,9.52,3.3400000000000034,11.0,0.6453035593335553,0.1533006001091107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.9809090909090896,0.979749082399575,1.0999999999999943,5.059999999999995,1.7199999999999989,22.0,1.5939130434782616,2.1514115470110484,0.21999999999999886,7.6,0.6399999999999997,23.0,23.0,13.0,1.7692306331361052,134.0,10.298507462686567,5.820895522388059,0.0,5.820895522388059,9.850746268656716,4.925373134328358,call_569ffb0869eb,0,val
4.145555555555556,2.349418893216462,1.7199999999999989,8.420000000000002,3.140000000000015,18.0,0.5667318396773412,0.03840579710144882,1.0,0.8999999999999915,0.0,0.8999999999999915,0.8999999999999915,0.8999999999999915,1.0,11.0,2.1133333333333306,0.8494778975421893,1.3799999999999955,5.3999999999999915,1.9399999999999977,21.0,1.840000000000001,1.8281502491133867,0.3199999999999932,7.520000000000001,1.1799999999999997,15.0,15.0,20.0,0.7499999625000018,159.0,5.660377358490567,7.547169811320755,0.37735849056603776,4.150943396226415,7.9245283018867925,6.7924528301886795,call_56f58de34ea0,1,train
3.3840000000000017,1.6099142834325049,2.0199999999999996,7.16,2.6100000000000043,10.0,0.4757428509721197,0.013756613756614028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.2628571428571456,0.9349058667009391,1.1400000000000006,4.8799999999999955,2.160000000000002,14.0,4.725,2.588315089010606,0.5200000000000102,8.959999999999994,4.249999999999993,8.0,8.0,17.0,0.47058820761245834,148.0,3.243243243243243,6.891891891891891,0.0,2.8378378378378377,5.675675675675675,4.0540540540540535,call_578504f9f39e,1,train
3.28625,2.5759339932342975,0.7400000000000091,9.439999999999998,2.099999999999998,16.0,0.7838518704853334,0.17342739564961895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.416296296296296,1.642635975877048,1.0799999999999983,7.780000000000001,1.779999999999994,27.0,1.4791304347826115,1.290021614390806,0.21999999999999886,4.939999999999998,0.7199999999999989,23.0,23.0,21.0,1.0952380430839026,173.0,7.976878612716763,7.283236994219653,0.0,4.508670520231214,9.364161849710984,5.5491329479768785,call_57f113803718,0,train
5.144999999999999,2.459974593364735,0.0,9.859999999999985,4.390000000000001,20.0,0.4781290797348213,0.02531645569620244,3.0,0.46666666666666384,0.31510139461590003,0.1600000000000108,0.8999999999999915,0.3399999999999892,3.0,9.0,2.9712500000000004,1.1593094658028111,1.3799999999999955,5.180000000000001,3.009999999999998,16.0,3.16,1.8141885238309732,0.5400000000000063,5.919999999999995,3.3299999999999965,10.0,10.0,20.0,0.4999999750000012,146.0,4.109589041095891,8.219178082191782,1.2328767123287672,3.6986301369863015,6.575342465753425,8.219178082191782,call_5823cd70919d,1,train
4.397333333333334,2.3819416916083904,2.239999999999995,9.320000000000022,3.1199999999999974,15.0,0.5416785513788293,0.020833333333333332,2.0,6.52,1.9800000000000004,4.539999999999999,8.5,6.52,2.0,9.0,2.97875,2.060284795240696,1.0600000000000023,9.700000000000001,2.5600000000000023,16.0,3.6799999999999997,2.729774105428262,0.4399999999999977,9.16,2.8500000000000014,12.0,12.0,19.0,0.6315789141274255,150.0,4.8,7.6,0.8,3.6,6.4,6.0,call_58a0f7394bc3,1,train
2.432941176470589,2.0439171293949046,0.8399999999999999,7.1200000000000045,1.5600000000000023,17.0,0.8401009893132628,0.1505154639175257,2.0,1.1100000000000012,0.11000000000000121,1.0,1.2200000000000024,1.1100000000000012,2.0,7.0,1.557777777777778,0.5452375176171235,1.019999999999996,3.1599999999999966,1.339999999999999,18.0,1.5315789473684216,1.41879586884496,0.26000000000000156,6.460000000000008,1.08,19.0,19.0,21.0,0.9047618616780065,133.0,8.571428571428571,9.473684210526315,0.9022556390977443,3.1578947368421053,8.120300751879698,7.669172932330826,call_58ed2170e352,0,val
2.803999999999999,2.452309931472772,0.7000000000000028,8.799999999999997,1.4799999999999969,15.0,0.8745752699349154,0.04571106094808149,1.0,1.4199999999999982,0.0,1.4199999999999982,1.4199999999999982,1.4199999999999982,1.0,6.0,1.8923076923076936,0.8263185625797744,1.0600000000000023,3.7399999999999984,1.5600000000000023,13.0,2.084705882352941,1.4784814055090392,0.1999999999999993,5.220000000000001,1.9199999999999982,17.0,17.0,17.0,0.999999941176474,144.0,7.083333333333334,7.083333333333334,0.4166666666666667,2.5,5.416666666666667,6.25,call_5a6307557d57,0,train
5.144444444444444,2.1774353472280237,3.6000000000000014,9.68,3.9399999999999977,9.0,0.42325948846040645,0.026697892271662783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.781538461538461,1.2250076681320201,1.1599999999999966,5.300000000000001,2.0799999999999983,13.0,2.0333333333333328,1.6756330241869868,0.21999999999999886,6.68,1.5799999999999983,21.0,21.0,14.0,1.4999998928571505,145.0,8.689655172413794,5.793103448275862,0.0,2.0689655172413794,5.379310344827586,3.724137931034483,call_5a7a7e3c9588,1,train
1.4511111111111117,0.9996937802752336,0.5800000000000001,3.960000000000001,1.0199999999999996,9.0,0.6889156066031118,0.38812154696132595,4.0,0.8800000000000008,0.4144876355212533,0.3400000000000034,1.4800000000000004,0.8499999999999996,4.0,4.0,2.52,1.0971781988355414,1.0199999999999996,4.520000000000003,2.5999999999999996,8.0,1.3790476190476184,1.5924043060488449,0.20000000000000018,7.180000000000001,0.72,21.0,21.0,11.0,1.909090735537206,65.0,19.384615384615387,10.153846153846155,3.6923076923076925,3.6923076923076925,7.384615384615385,8.307692307692308,call_5c9d19646f57,0,train
4.032727272727274,1.5613344578456596,2.4399999999999977,7.66,3.3000000000000007,11.0,0.3871657975085319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.3514285714285714,0.7872452616820365,1.1799999999999997,3.4399999999999977,2.4200000000000017,14.0,2.4466666666666663,1.6305418322345087,0.5600000000000023,5.159999999999998,2.219999999999999,9.0,9.0,16.0,0.5624999648437522,129.0,4.186046511627907,7.441860465116279,0.0,3.255813953488372,6.511627906976744,5.116279069767442,call_5d86f0ca06aa,1,train
2.8040000000000007,1.3536557908124205,1.0799999999999996,4.1000000000000005,3.6000000000000014,5.0,0.48275866906339193,0.05939004815409306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.8079999999999994,1.8762771650265317,1.2800000000000002,7.579999999999998,3.8400000000000034,15.0,1.038333333333333,0.8087833798709979,0.28000000000000114,3.379999999999999,0.7599999999999945,24.0,24.0,5.0,4.799999040000192,96.0,15.0,3.125,0.0,8.75,9.375,3.125,call_5e4539a471f6,1,val
1.7485714285714273,0.8525495975757261,0.3999999999999915,4.140000000000001,1.539999999999992,14.0,0.48756893546140023,0.32459360251704283,2.0,0.47000000000000597,0.00999999999999801,0.46000000000000796,0.480000000000004,0.47000000000000597,2.0,10.0,2.402105263157895,1.5452187000631765,1.019999999999996,7.74,2.1400000000000006,19.0,1.271333333333333,1.4388577259602688,0.23999999999999488,6.26,0.5900000000000034,30.0,30.0,15.0,1.9999998666666756,112.0,16.07142857142857,8.035714285714285,1.0714285714285714,5.357142857142857,10.178571428571429,7.5,call_5f7a4b3e8ca9,0,train
3.0399999999999987,1.835903367955566,1.039999999999992,7.720000000000001,2.260000000000005,17.0,0.6039153829079552,0.07601572739187416,1.0,0.3200000000000003,0.0,0.3200000000000003,0.3200000000000003,0.3200000000000003,1.0,10.0,1.7619999999999998,0.4120145628494216,1.039999999999992,2.559999999999995,1.7399999999999949,20.0,2.3476923076923084,1.6860429497502047,0.4000000000000057,5.6200000000000045,2.680000000000007,13.0,13.0,26.0,0.49999998076923147,153.0,5.098039215686275,10.19607843137255,0.3921568627450981,3.9215686274509807,7.843137254901961,6.666666666666667,call_6058d9c5c82f,1,val
2.970000000000002,2.602814909774698,0.960000000000008,8.800000000000011,1.4799999999999933,22.0,0.8763683614162744,0.08844507845934403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.9928000000000003,1.2509820782089558,1.0599999999999987,5.82,1.3200000000000012,25.0,1.475789473684209,1.0274050899409461,0.26000000000000156,3.240000000000002,1.0799999999999983,19.0,19.0,29.0,0.655172391200952,211.0,5.402843601895735,8.246445497630331,0.0,3.1279620853080567,7.109004739336493,6.2559241706161135,call_60ffdefc5f5a,0,train
1.9030769230769222,1.667985356029541,0.12000000000000455,5.799999999999997,1.019999999999996,26.0,0.8764671881289652,0.12964329643296468,10.0,1.7780000000000045,3.068712433578616,0.12000000000000455,10.899999999999999,0.8700000000000045,10.0,6.0,2.9461538461538472,2.5320880360850806,1.039999999999992,10.800000000000004,2.0,13.0,3.3874999999999993,3.8790669518154335,0.2599999999999909,15.759999999999998,1.2899999999999956,24.0,24.0,29.0,0.8275861783590973,183.0,7.868852459016394,9.508196721311476,3.278688524590164,1.9672131147540985,4.262295081967213,8.524590163934427,call_624a4731ab56,0,train
3.370588235294118,2.818127184931479,1.0399999999999991,9.86,1.6000000000000085,17.0,0.8360933321160295,0.05666003976143146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.5542857142857156,0.586292397622724,1.0399999999999991,3.1199999999999903,1.3799999999999955,21.0,1.8290909090909075,1.0436078551696997,0.28000000000000114,3.440000000000005,1.7600000000000016,11.0,11.0,19.0,0.5789473379501401,122.0,5.409836065573771,9.344262295081968,0.0,4.426229508196721,10.327868852459018,8.360655737704919,call_63a156c6b8d9,0,train
2.100714285714285,2.1865464102281535,0.0,9.36,1.490000000000002,28.0,1.040858047303009,0.36925858951175417,6.0,0.44333333333333397,0.3184162195757142,0.0799999999999983,1.0,0.34999999999999787,6.0,7.0,1.996470588235294,0.6194963910683512,1.1200000000000045,3.299999999999997,1.8599999999999994,17.0,1.4552631578947375,1.4167303662828448,0.20000000000000018,6.34,0.9000000000000057,38.0,38.0,28.0,1.3571428086734711,146.0,15.616438356164386,11.506849315068495,2.4657534246575343,2.8767123287671237,6.986301369863014,11.506849315068495,call_64637c20ee66,0,val
2.3970000000000002,2.5276730405651744,0.2200000000000002,9.659999999999997,1.470000000000006,20.0,1.0545148043597703,0.37682728749323186,5.0,0.8200000000000023,0.4900612206653352,0.35999999999999943,1.6599999999999993,0.6400000000000006,5.0,12.0,2.71,2.1760335985968213,1.019999999999996,10.180000000000007,2.1099999999999994,18.0,1.3681481481481474,0.9905966665752032,0.20000000000000284,3.4200000000000017,1.0599999999999987,27.0,27.0,21.0,1.2857142244897988,132.0,12.272727272727272,9.545454545454545,2.2727272727272725,5.454545454545454,8.181818181818182,9.09090909090909,call_65a7cdefc22d,0,train
4.796666666666666,2.150992019201061,2.259999999999991,9.579999999999998,4.210000000000002,18.0,0.44843465686582445,0.022868032396378694,3.0,1.6999999999999922,1.83913022921163,0.339999999999975,4.300000000000001,0.46000000000000085,3.0,11.0,2.692999999999999,1.1932019946346062,1.2199999999999989,5.099999999999994,2.489999999999995,20.0,3.22923076923077,2.5693293394265098,0.8600000000000012,9.620000000000005,1.9600000000000009,13.0,13.0,25.0,0.5199999792000009,184.0,4.239130434782608,8.152173913043478,0.9782608695652173,3.5869565217391304,6.521739130434782,5.869565217391304,call_6756c4a91509,1,train
3.6612500000000012,2.609017715060594,0.9399999999999977,8.700000000000003,2.2100000000000017,16.0,0.7126028002616026,0.00977198697068427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.1375000000000024,0.7847252703972228,1.0800000000000125,4.059999999999999,2.0,16.0,3.2746666666666644,2.930278409222501,0.240000000000002,10.519999999999996,2.6400000000000006,15.0,15.0,18.0,0.8333332870370396,166.0,5.421686746987952,6.506024096385542,0.0,2.5301204819277108,5.783132530120482,5.783132530120482,call_678ee1dd2242,0,val
2.9,1.4586637720873172,1.6600000000000001,5.619999999999997,2.020000000000003,8.0,0.5029873341724079,0.056666666666666136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.1144444444444455,3.5182053856764055,1.2399999999999949,12.219999999999999,2.280000000000001,18.0,1.7142857142857117,0.8670287051246933,0.5799999999999983,2.759999999999991,1.4200000000000017,7.0,7.0,21.0,0.3333333174603182,159.0,2.6415094339622645,7.9245283018867925,0.0,2.2641509433962264,6.7924528301886795,3.018867924528302,call_68544c09a58b,1,train
3.3599999999999985,1.9346891797449586,1.5,6.739999999999995,2.2799999999999976,9.0,0.5758001797454702,0.018423746161719514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.2660000000000005,1.6198036918095984,1.1599999999999966,7.020000000000003,1.7599999999999998,10.0,1.9540000000000006,1.4500220687975751,0.35999999999999943,5.040000000000003,1.490000000000001,10.0,10.0,11.0,0.9090908264462886,98.0,6.122448979591836,6.73469387755102,0.0,3.061224489795918,6.122448979591836,5.510204081632653,call_6971b2685c1d,0,val
3.831111111111109,1.9466121250603843,0.7599999999999909,8.38,3.570000000000004,18.0,0.5081062805274635,0.012552301255230174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.365555555555554,1.0127367883458809,1.1800000000000068,4.859999999999985,2.1299999999999937,18.0,3.0418181818181824,2.8462217960652114,0.30000000000001137,7.780000000000001,2.0799999999999983,11.0,11.0,21.0,0.5238094988662143,152.0,4.342105263157895,8.289473684210527,0.0,3.5526315789473686,7.105263157894737,7.105263157894737,call_6afd8cabf618,1,train
3.215454545454549,2.5984955914611394,0.2600000000000193,9.5,2.6300000000000026,22.0,0.8081267349923217,0.09394904458598716,1.0,2.960000000000001,0.0,2.960000000000001,2.960000000000001,2.960000000000001,1.0,10.0,1.9570000000000007,1.411173625036977,1.0399999999999991,6.920000000000002,1.379999999999999,20.0,2.2164705882352926,2.86786852840115,0.240000000000002,10.58,1.0199999999999818,17.0,17.0,26.0,0.6538461286982258,153.0,6.666666666666667,10.19607843137255,0.3921568627450981,3.9215686274509807,7.843137254901961,8.627450980392158,call_6b0cc9c966a1,0,train
1.5499999999999996,1.0402788087815684,0.14000000000000057,3.1599999999999966,1.3500000000000014,10.0,0.6711471855705697,0.1804670912951165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.8223076923076933,3.5996936917682616,1.0400000000000063,14.280000000000001,2.129999999999999,26.0,1.1082352941176468,1.260439863904276,0.19999999999999574,4.920000000000002,0.7399999999999949,34.0,34.0,10.0,3.3999996600000344,162.0,12.592592592592592,3.7037037037037033,0.0,8.148148148148147,9.62962962962963,3.7037037037037033,call_6b31fbd81fc3,1,train
4.74888888888889,2.1089673325769036,2.8200000000000003,9.84,4.159999999999997,9.0,0.4440969114721555,0.013422818791946208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.4283333333333332,1.6103096665617518,1.7000000000000028,7.579999999999998,3.030000000000001,12.0,4.842499999999999,3.48874529738128,0.519999999999996,10.519999999999996,3.849999999999998,8.0,8.0,13.0,0.615384568047341,139.0,3.4532374100719423,5.611510791366906,0.0,2.5899280575539567,5.179856115107913,3.884892086330935,call_6b6499e4474f,1,train
3.2615384615384633,2.0546002648984345,1.62,8.600000000000009,2.1400000000000006,13.0,0.629948001281972,0.06323396567298972,1.0,0.5,0.0,0.5,0.5,0.5,1.0,6.0,1.8366666666666676,0.2081399102099896,1.5400000000000063,2.1799999999999997,1.8299999999999983,12.0,5.534999999999996,3.9193972750921824,1.259999999999991,14.26,4.649999999999999,8.0,8.0,16.0,0.4999999687500019,129.0,3.7209302325581395,7.441860465116279,0.46511627906976744,2.7906976744186047,5.5813953488372094,6.046511627906977,call_6c8d4490f8d7,1,val
1.9333333333333302,2.1603060482770045,0.020000000000000018,9.499999999999986,1.0,24.0,1.1173991021782272,0.3638992152003299,4.0,0.20000000000000007,0.08602325267042452,0.0800000000000054,0.30000000000000027,0.2099999999999973,4.0,13.0,1.7263636363636365,0.6227617774116834,1.039999999999992,3.239999999999995,1.4300000000000008,22.0,1.1260465116279061,1.151706801219913,0.20000000000001705,5.76,0.7999999999999972,43.0,43.0,26.0,1.6538460902366887,154.0,16.753246753246753,10.12987012987013,1.5584415584415583,5.064935064935065,8.571428571428571,9.35064935064935,call_6d88a2e95795,0,train
2.552857142857143,2.0386915571773283,0.03999999999999915,8.159999999999997,1.9900000000000055,14.0,0.7985917912758118,0.13307618129218876,2.0,1.2399999999999984,0.4599999999999973,0.7800000000000011,1.6999999999999957,1.2399999999999984,2.0,10.0,3.52125,2.82830752173451,1.0800000000000018,12.400000000000006,2.229999999999997,16.0,1.7283333333333326,2.2783028527588023,0.2999999999999998,10.180000000000007,0.8999999999999968,24.0,24.0,14.0,1.7142855918367434,132.0,10.909090909090908,6.363636363636363,0.9090909090909091,4.545454545454545,7.2727272727272725,6.363636363636363,call_6dfa70c50ea5,1,train
